,country,age,overall_score,gender,country_id
36312,US,20,27,F,234
36313,US,41,30,F,234
36314,US,28,24,F,234
36315,US,15,27,F,234
36316,US,15,27,F,234
36317,GB,0,27,F,78
36318,CA,17,27,M,38
36319,US,18,27,F,234
36320,GB,26,24,F,78
36321,NL,23,31,M,167
36322,US,46,20,F,234
36323,US,20,26,F,234
36324,PR,28,29,M,183
36325,AU,39,25,M,13
36326,US,15,29,F,234
36327,US,59,26,M,234
36328,US,13,29,F,234
36329,US,13,24,M,234
36330,US,18,28,F,234
36331,GB,33,31,M,78
36332,US,18,28,M,234
36333,US,32,27,F,234
36334,PK,26,29,F,179
36335,IT,52,24,F,111
36336,AU,16,30,M,13
36337,US,18,25,F,234
36338,US,29,27,M,234
36339,US,37,28,F,234
36340,IT,26,28,F,111
36341,IT,25,26,F,111
36342,US,41,26,F,234
36343,IN,16,27,F,106
36344,US,18,29,F,234
36345,US,19,30,M,234
36346,IN,41,23,F,106
36347,GB,20,28,F,78
36348,MY,22,30,F,159
36349,LK,27,34,F,131
36350,GB,18,28,F,78
36351,CA,19,23,M,38
36352,IL,42,25,M,104
36353,GB,46,29,M,78
36354,IT,52,28,M,111
36355,CZ,21,27,M,56
36356,AU,21,28,F,13
36357,GH,24,25,M,83
36358,IT,24,28,M,111
36359,AL,21,23,F,5
36360,IT,28,25,F,111
36361,GB,24,32,M,78
36362,AU,0,25,0,13
36363,PL,18,25,F,180
36364,PL,56,22,F,180
36365,PL,44,10,F,180
36367,PL,45,28,M,180
36368,IT,26,25,F,111
36369,RS,22,24,M,191
36370,IT,47,26,F,111
36371,AU,31,27,F,13
36372,GB,17,25,F,78
36373,US,15,27,F,234
36374,PH,13,23,F,178
36375,SK,21,30,F,203
36376,CA,44,30,M,38
36377,BR,0,30,0,31
36378,GB,16,25,F,78
36379,BR,14,27,0,31
36380,TH,17,29,F,219
36381,AT,14,30,F,12
36382,SA,15,25,F,194
36383,SA,16,26,F,194
36384,SA,15,28,F,194
36385,AU,41,26,F,13
36386,US,33,26,F,234
36387,SA,45,27,F,194
36388,AL,21,29,F,5
36389,GB,18,27,F,78
36390,US,26,28,F,234
36391,SG,18,30,F,199
36392,US,13,27,F,234
36393,IE,16,28,M,103
36394,IN,23,30,F,106
36395,GB,15,26,F,78
36396,RS,21,27,F,191
36397,US,17,28,F,234
36398,US,48,25,M,234
36399,US,37,31,M,234
36400,GB,22,22,F,78
36401,ZA,35,28,M,248
36402,GB,46,22,F,78
36403,AE,23,26,F,1
36404,US,33,24,F,234
36405,US,56,27,F,234
36406,FR,21,20,M,76
36407,US,27,33,F,234
36408,IN,22,25,M,106
36409,IN,22,27,M,106
36410,IN,23,25,M,106
36411,IN,22,29,M,106
36412,DE,29,23,F,57
36413,GB,42,27,F,78
36414,TR,36,28,M,226
36415,GB,25,28,M,78
36416,US,50,26,M,234
36417,CA,22,28,F,38
36418,US,16,29,F,234
36419,US,19,28,F,234
36420,US,30,28,M,234
36421,US,16,29,F,234
36422,GR,21,29,F,90
36423,GB,47,24,M,78
36424,SK,19,22,F,203
36425,US,15,27,F,234
36426,GB,26,23,F,78
36427,GB,15,24,M,78
36428,US,24,28,F,234
36429,US,53,28,F,234
36430,IT,30,26,M,111
36431,US,19,27,M,234
36432,US,53,26,M,234
36433,US,20,28,M,234
36434,US,36,24,0,234
36435,US,58,26,F,234
36436,US,60,23,F,234
36437,US,20,27,F,234
36438,GB,21,30,M,78
36439,US,15,26,0,234
36440,US,14,37,F,234
36441,US,18,28,M,234
36442,US,34,25,F,234
36443,US,28,27,F,234
36444,US,23,26,F,234
36445,PL,25,24,M,180
36446,US,51,26,M,234
36447,GB,46,34,F,78
36448,MX,60,31,F,158
36449,US,47,22,F,234
36450,US,18,22,F,234
36451,US,16,32,F,234
36452,US,22,31,M,234
36453,US,43,26,F,234
36454,CA,19,29,0,38
36455,US,22,27,F,234
36456,AU,29,27,F,13
36457,US,14,26,F,234
36458,SG,22,25,F,199
36459,US,25,28,F,234
36460,US,20,26,F,234
36461,US,21,29,F,234
36462,US,29,29,F,234
36463,US,18,23,F,234
36464,US,20,26,F,234
36465,PK,23,29,F,179
36466,AU,22,23,F,13
36467,IN,34,31,M,106
36468,US,32,24,F,234
36469,US,18,26,F,234
36470,US,12,24,F,234
36471,US,23,25,M,234
36472,US,39,27,F,234
36473,AU,21,30,M,13
36474,NZ,55,26,F,172
36475,GB,14,32,M,78
36476,PH,18,31,M,178
36477,TH,24,26,M,219
36478,ID,23,26,F,102
36479,PH,17,28,M,178
36480,PT,14,30,F,185
36481,GB,50,23,M,78
36482,CH,16,28,F,43
36483,RO,45,29,F,190
36484,GB,21,28,M,78
36485,GB,20,23,F,78
36486,TR,23,30,F,226
36487,US,40,24,F,234
36488,GB,49,25,M,78
36489,RO,28,28,F,190
36490,US,18,24,F,234
36491,SA,0,24,F,194
36492,RO,56,26,F,190
36493,GB,14,24,F,78
36495,MX,19,22,M,158
36496,IN,30,30,F,106
36497,US,19,23,F,234
36498,CA,15,27,F,38
36499,IN,18,26,F,106
36500,CA,26,29,F,38
36501,US,39,26,M,234
36502,US,34,24,F,234
36503,CA,24,26,F,38
36504,IT,23,26,F,111
36505,GB,18,22,F,78
36506,GR,18,26,F,90
36507,IN,20,29,M,106
36508,US,20,25,M,234
36509,GB,31,25,M,78
36510,RO,26,31,M,190
36511,US,21,23,F,234
36512,US,18,23,F,234
36513,US,19,24,F,234
36514,AT,13,24,F,12
36515,US,18,26,M,234
36516,US,17,21,F,234
36517,CA,25,27,F,38
36518,SE,15,25,M,198
36519,HK,21,26,M,96
36520,US,18,25,F,234
36521,US,18,28,F,234
36522,BR,17,30,F,31
36523,GB,22,29,M,78
36524,GB,18,29,F,78
36525,BA,33,24,M,17
36526,US,36,26,M,234
36527,CA,20,28,F,38
36528,CA,15,27,F,38
36529,LT,21,27,M,134
36530,US,21,27,M,234
36531,US,39,27,M,234
36532,BR,21,29,O,31
36533,CA,23,25,F,38
36534,LT,17,26,F,134
36535,DK,23,29,M,59
36536,CA,18,25,M,38
36537,GB,25,27,F,78
36538,FR,22,28,F,76
36539,US,34,22,F,234
36540,GB,19,26,F,78
36541,US,38,29,F,234
36542,GB,19,28,M,78
36543,GB,40,25,F,78
36544,US,13,24,F,234
36545,US,43,28,F,234
36546,US,20,24,F,234
36547,CA,27,28,M,38
36548,FR,19,29,M,76
36549,US,24,31,M,234
36550,US,16,28,M,234
36551,US,16,26,F,234
36552,DE,24,27,M,57
36553,US,18,25,M,234
36554,AU,52,28,M,13
36555,US,19,28,F,234
36556,US,59,26,F,234
36557,US,50,26,M,234
36558,US,20,27,F,234
36559,US,17,28,M,234
36560,GB,42,26,M,78
36561,US,15,27,M,234
36562,US,22,24,F,234
36563,US,18,30,F,234
36564,SG,17,25,F,199
36565,US,14,28,M,234
36566,AU,19,23,F,13
36567,CA,48,27,F,38
36568,BR,28,27,M,31
36569,CA,20,25,M,38
36570,BR,25,28,F,31
36571,AU,35,26,F,13
36572,ID,22,23,M,102
36573,US,18,26,F,234
36574,US,41,26,F,234
36575,US,17,29,F,234
36576,US,15,27,M,234
36577,DE,18,23,M,57
36578,NZ,20,27,F,172
36579,US,24,25,F,234
36580,FI,21,29,M,71
36581,AU,22,22,F,13
36582,US,18,28,F,234
36583,US,18,31,M,234
36584,US,17,24,F,234
36585,AU,19,29,M,13
36586,US,30,30,F,234
36587,GB,59,25,M,78
36588,US,18,30,F,234
36589,US,21,29,M,234
36590,US,27,24,F,234
36591,GB,59,24,M,78
36592,US,16,31,F,234
36593,GB,19,30,F,78
36594,DE,16,25,M,57
36595,GB,42,30,M,78
36596,NZ,17,26,F,172
36597,ZA,28,30,F,248
36598,GB,19,40,F,78
36599,GB,19,20,M,78
36600,GB,18,25,F,78
36601,IL,38,28,M,104
36602,IL,22,26,F,104
36603,AU,24,26,F,13
36604,AU,16,24,F,13
36605,MY,24,40,O,159
36606,AU,41,27,F,13
36607,GB,44,30,F,78
36608,US,22,29,F,234
36609,CA,16,25,M,38
36611,NG,16,33,M,165
36612,GB,40,29,F,78
36613,SG,20,31,F,199
36614,GB,60,25,F,78
36615,US,21,25,M,234
36616,US,26,28,F,234
36617,GB,36,26,M,78
36618,US,14,27,M,234
36619,US,14,29,M,234
36620,US,18,27,F,234
36621,US,17,26,F,234
36622,SG,22,25,F,199
36623,US,29,25,F,234
36624,IN,30,32,M,106
36625,US,29,26,F,234
36626,US,15,28,F,234
36627,US,23,27,F,234
36628,US,21,26,F,234
36629,ZA,59,23,F,248
36630,RO,27,24,F,190
36631,US,18,26,F,234
36632,US,18,27,F,234
36633,GB,0,28,M,78
36634,RS,23,28,F,191
36635,BR,17,30,F,31
36636,US,18,21,M,234
36637,US,17,25,M,234
36638,US,17,28,F,234
36639,IE,26,26,F,103
36640,GB,27,26,F,78
36641,GB,15,20,F,78
36642,US,17,26,F,234
36643,GB,16,24,F,78
36644,GB,14,28,M,78
36645,GB,36,25,F,78
36646,AU,33,25,F,13
36647,FR,43,25,M,76
36648,US,21,27,F,234
36649,US,47,26,F,234
36650,FR,19,30,M,76
36651,US,21,21,M,234
36652,PL,53,27,M,180
36653,US,47,27,F,234
36654,US,48,25,F,234
36655,US,17,26,M,234
36656,US,53,23,M,234
36657,US,19,29,M,234
36658,GB,21,26,F,78
36659,US,23,25,M,234
36660,US,16,31,F,234
36661,GB,49,26,F,78
36662,US,17,27,F,234
36663,US,32,28,M,234
36664,GB,22,29,M,78
36665,US,19,28,M,234
36666,GB,19,28,F,78
36667,GB,28,29,M,78
36668,US,16,25,F,234
36669,GB,20,27,M,78
36670,PH,34,27,M,178
36671,US,21,27,F,234
36672,US,17,25,F,234
36673,US,51,25,M,234
36674,BR,17,30,M,31
36675,CA,17,25,F,38
36676,US,22,30,M,234
36677,US,43,25,F,234
36678,US,14,26,F,234
36679,US,18,26,F,234
36680,US,20,25,F,234
36681,US,18,27,F,234
36682,US,26,27,F,234
36683,US,41,32,F,234
36684,US,21,25,F,234
36685,US,22,25,F,234
36686,US,21,23,M,234
36687,US,30,31,F,234
36688,US,31,32,F,234
36689,US,50,25,F,234
36690,US,16,24,M,234
36691,CA,17,26,M,38
36692,CA,21,29,F,38
36693,US,0,26,0,234
36694,CA,20,23,F,38
36695,US,23,24,F,234
36696,US,34,29,M,234
36697,IS,26,30,M,110
36698,US,37,26,F,234
36699,US,22,25,F,234
36701,US,20,27,F,234
36702,AR,15,30,M,10
36703,IN,40,23,M,106
36704,IN,36,33,M,106
36705,US,18,23,F,234
36706,CA,20,30,F,38
36707,BG,18,28,F,22
36708,IN,44,25,M,106
36709,US,24,27,M,234
36710,AU,21,31,F,13
36711,US,45,25,F,234
36712,KR,13,28,F,123
36713,US,27,27,M,234
36715,US,25,29,M,234
36716,AU,37,26,M,13
36717,GB,30,24,M,78
36718,ET,51,23,F,69
36719,AU,45,34,F,13
36720,PH,16,27,F,178
36721,US,51,26,F,234
36722,US,44,25,M,234
36723,NO,16,26,F,168
36724,US,42,22,F,234
36725,BB,22,25,F,18
36726,SA,17,28,F,194
36727,SE,18,28,M,198
36728,GB,45,27,M,78
36729,US,26,23,M,234
36730,GB,25,29,M,78
36731,IL,53,30,F,104
36732,IN,26,24,M,106
36733,US,16,28,M,234
36734,US,15,25,F,234
36735,US,18,24,M,234
36736,US,16,26,M,234
36737,US,16,27,F,234
36738,US,15,28,F,234
36739,US,15,28,M,234
36740,US,15,29,M,234
36741,US,15,28,F,234
36742,US,15,26,M,234
36743,US,15,27,F,234
36744,US,16,26,F,234
36745,GB,19,26,F,78
36746,US,69,27,F,234
36747,US,15,32,M,234
36748,GR,22,26,F,90
36749,NO,29,26,F,168
36750,IN,18,24,M,106
36751,IN,18,24,M,106
36752,US,41,28,M,234
36753,IT,25,28,M,111
36754,US,18,30,F,234
36755,US,30,25,F,234
36756,US,48,31,F,234
36757,IN,25,28,M,106
36758,GB,32,26,F,78
36759,US,24,27,F,234
36760,GB,25,27,M,78
36761,US,13,24,O,234
36762,CA,20,27,M,38
36763,CA,18,29,F,38
36764,CA,18,28,M,38
36765,JM,21,29,F,113
36766,CO,47,27,M,49
36767,AU,74,25,F,13
36768,GB,43,23,F,78
36769,US,45,26,F,234
36770,US,49,23,F,234
36771,US,26,24,F,234
36772,GB,27,26,F,78
36773,US,23,23,M,234
36774,GB,29,27,F,78
36775,US,33,26,M,234
36776,US,48,24,F,234
36777,US,19,23,M,234
36778,US,15,26,F,234
36779,US,16,26,F,234
36780,US,48,27,F,234
36781,US,23,25,F,234
36782,US,25,25,F,234
36783,CA,22,26,F,38
36784,CA,22,25,F,38
36785,EG,26,27,F,65
36786,US,16,29,M,234
36787,GB,56,26,F,78
36788,US,18,27,F,234
36789,CA,52,27,M,38
36790,SE,20,26,M,198
36791,CA,21,30,F,38
36792,DE,27,26,F,57
36793,GB,20,29,M,78
36794,CA,27,25,M,38
36795,DE,25,29,M,57
36796,US,25,29,F,234
36797,GB,23,33,F,78
36798,US,13,33,F,234
36799,CA,14,26,F,38
36800,US,25,32,F,234
36801,US,20,22,F,234
36802,US,26,34,M,234
36803,US,20,30,F,234
36804,US,46,24,F,234
36805,AU,14,23,F,13
36806,US,18,27,M,234
36807,US,55,26,F,234
36808,GB,22,27,F,78
36809,CA,15,32,F,38
36810,US,49,23,F,234
36811,US,44,25,F,234
36812,AU,52,31,F,13
36813,US,16,31,F,234
36814,US,39,25,F,234
36815,US,43,25,F,234
36816,US,47,24,F,234
36817,US,16,28,F,234
36818,US,34,30,F,234
36819,US,40,29,F,234
36820,US,0,24,0,234
36821,US,18,24,F,234
36822,AU,29,19,M,13
36823,US,22,34,M,234
36824,US,36,23,F,234
36825,US,40,26,F,234
36826,US,17,26,F,234
36827,US,43,27,F,234
36828,US,21,22,F,234
36829,US,57,25,F,234
36830,CA,44,26,M,38
36831,US,15,28,M,234
36832,HK,35,27,M,96
36833,US,60,24,M,234
36834,US,49,26,M,234
36835,KE,21,30,F,116
36836,US,27,31,F,234
36837,CR,30,25,M,50
36838,GB,22,28,M,78
36839,US,30,26,F,234
36840,US,19,26,M,234
36841,IE,35,24,F,103
36843,US,15,25,F,234
36844,US,19,31,F,234
36845,US,54,26,M,234
36846,AU,34,28,F,13
36847,US,22,27,F,234
36848,GB,49,25,F,78
36849,GB,28,26,F,78
36850,AU,16,27,M,13
36851,IL,28,26,F,104
36852,GB,25,25,F,78
36853,US,58,22,F,234
36854,IL,39,27,F,104
36855,AU,54,27,F,13
36856,US,58,28,F,234
36857,GB,16,25,M,78
36858,IN,17,29,F,106
36859,US,0,27,0,234
36860,IL,27,26,F,104
36861,US,28,27,F,234
36862,SE,46,29,M,198
36863,GB,43,29,F,78
36864,GB,25,27,F,78
36865,US,51,25,F,234
36866,GB,17,25,M,78
36867,GB,17,26,M,78
36868,US,70,25,M,234
36869,US,48,26,M,234
36870,IN,18,28,M,106
36871,CA,23,29,M,38
36872,US,22,23,F,234
36873,GB,17,29,F,78
36874,IN,20,31,M,106
36875,CA,28,26,M,38
36876,US,51,26,M,234
36877,US,19,28,F,234
36878,US,44,28,M,234
36879,GB,18,29,M,78
36880,KE,35,16,M,116
36881,SE,48,28,M,198
36882,US,52,25,M,234
36883,NG,35,26,M,165
36884,CA,33,26,F,38
36885,GB,19,23,F,78
36886,GB,56,26,F,78
36887,US,19,27,M,234
36888,QA,19,28,0,188
36889,ES,32,27,F,68
36890,US,16,26,F,234
36891,CA,21,27,M,38
36892,CA,26,25,F,38
36893,US,34,29,F,234
36894,SI,24,29,F,201
36895,IN,19,23,F,106
36896,PK,22,31,F,179
36897,US,50,25,M,234
36898,TH,42,28,F,219
36899,GB,31,25,F,78
36900,US,28,23,F,234
36901,US,14,20,F,234
36902,US,46,24,M,234
36903,US,17,28,F,234
36904,EU,37,26,M,70
36905,CA,64,29,0,38
36906,GB,46,31,F,78
36907,US,17,23,F,234
36908,US,36,27,F,234
36909,US,14,25,F,234
36910,US,31,24,F,234
36911,AU,67,25,M,13
36912,US,19,29,F,234
36913,GB,22,27,F,78
36914,CA,20,25,M,38
36915,BR,22,29,M,31
36916,US,14,21,F,234
36917,US,24,19,M,234
36918,PH,21,27,F,178
36919,US,18,28,M,234
36920,DE,17,28,F,57
36921,FI,19,26,M,71
36922,GB,29,29,F,78
36923,US,16,26,M,234
36924,US,39,29,F,234
36925,US,43,27,M,234
36926,IN,18,30,M,106
36927,US,38,29,F,234
36928,US,37,27,M,234
36929,TW,33,28,F,229
36930,US,53,28,M,234
36931,CA,30,27,F,38
36932,US,37,26,F,234
36933,CA,19,26,M,38
36934,US,39,31,M,234
36935,US,32,25,F,234
36936,IN,18,27,F,106
36937,HK,20,30,M,96
36938,CA,59,25,F,38
36940,PK,20,31,F,179
36941,GB,25,29,0,78
36942,US,27,24,M,234
36943,US,19,27,M,234
36944,IN,26,25,M,106
36945,AU,52,21,F,13
36946,US,16,27,F,234
36947,US,14,28,M,234
36948,US,28,29,O,234
36949,US,64,27,M,234
36950,US,18,22,F,234
36951,US,16,30,M,234
36952,US,27,26,M,234
36953,GB,37,25,F,78
36954,NL,37,26,F,167
36955,PH,21,21,F,178
36956,GB,53,27,F,78
36957,PH,21,21,F,178
36958,DE,26,26,F,57
36959,AU,54,25,F,13
36960,ID,22,27,F,102
36961,IN,21,26,M,106
36962,PK,35,33,M,179
36963,US,16,29,F,234
36964,AT,19,24,M,12
36965,US,24,27,F,234
36966,IT,20,25,M,111
36967,AU,33,29,F,13
36968,US,17,25,F,234
36969,US,19,28,M,234
36970,DE,43,24,M,57
36971,GB,47,25,F,78
36972,US,30,27,M,234
36973,GB,20,24,F,78
36974,DE,26,28,M,57
36975,DE,36,26,M,57
36976,BR,23,31,M,31
36977,GB,14,30,F,78
36978,US,17,27,F,234
36979,RO,24,26,F,190
36980,MA,24,27,F,138
36981,GB,17,30,F,78
36982,US,15,26,M,234
36983,US,19,24,M,234
36984,US,60,25,F,234
36986,US,21,25,F,234
36987,US,37,27,M,234
36988,GB,41,28,M,78
36989,HK,23,22,F,96
36990,US,17,25,F,234
36991,IT,61,30,F,111
36992,US,20,25,F,234
36993,GB,43,25,F,78
36994,SG,36,25,F,199
36995,US,15,15,F,234
36996,US,18,25,M,234
36997,AU,55,28,F,13
36998,ID,18,25,F,102
36999,US,14,27,F,234
37000,US,49,29,M,234
37001,GB,18,27,F,78
37002,IT,24,25,F,111
37003,US,15,28,F,234
37004,GB,15,26,F,78
37005,GB,17,27,F,78
37006,US,23,30,M,234
37007,CA,74,25,M,38
37008,US,13,30,F,234
37009,BR,31,33,F,31
37010,US,17,27,F,234
37011,US,18,27,F,234
37013,US,52,30,F,234
37014,US,36,28,F,234
37015,CA,26,26,F,38
37016,BR,39,28,F,31
37017,US,12,24,F,234
37018,NZ,33,26,M,172
37019,US,21,27,F,234
37020,AU,55,25,M,13
37021,CA,15,26,F,38
37022,US,27,28,M,234
37023,ES,20,32,M,68
37024,US,19,22,F,234
37025,US,33,26,F,234
37026,NZ,51,26,F,172
37027,US,14,21,M,234
37028,US,17,30,M,234
37029,BR,28,27,F,31
37030,PH,22,23,F,178
37031,US,60,25,F,234
37032,US,18,25,F,234
37033,PK,22,32,F,179
37035,PL,24,29,F,180
37036,GB,39,25,F,78
37037,AU,21,24,M,13
37038,AU,14,29,F,13
37039,MY,21,29,M,159
37040,JM,23,24,M,113
37041,NZ,17,30,F,172
37042,GB,15,23,F,78
37043,BA,35,26,F,17
37044,US,57,24,F,234
37045,GB,15,27,M,78
37046,GB,32,29,M,78
37047,CH,18,27,F,43
37048,LK,30,29,M,131
37049,DE,21,29,F,57
37050,US,23,31,F,234
37051,PH,25,27,F,178
37052,PK,44,25,F,179
37053,BR,50,27,F,31
37054,CH,25,23,M,43
37055,NO,21,31,F,168
37057,GB,22,27,M,78
37058,US,57,19,F,234
37059,IN,38,26,M,106
37060,US,34,28,F,234
37061,AR,49,27,F,10
37062,GB,21,29,F,78
37063,GB,21,28,F,78
37064,CA,31,24,F,38
37065,US,25,28,F,234
37067,US,33,27,M,234
37068,HR,30,25,F,99
37069,US,48,28,M,234
37070,DK,66,27,F,59
37071,PH,15,28,F,178
37072,US,41,25,M,234
37073,SE,35,30,M,198
37074,ZA,54,25,F,248
37075,MT,28,22,F,154
37076,AE,34,26,M,1
37077,LT,30,25,M,134
37078,PL,30,29,F,180
37079,PR,18,25,M,183
37080,US,57,24,F,234
37081,US,20,29,M,234
37082,CH,43,24,M,43
37083,US,31,29,F,234
37084,IQ,28,33,F,108
37085,GB,19,26,M,78
37086,GR,14,25,M,90
37087,US,26,24,F,234
37088,US,17,29,M,234
37089,PK,21,27,F,179
37090,US,19,26,F,234
37091,DK,32,31,F,59
37092,US,19,24,F,234
37093,US,19,29,F,234
37094,GB,16,28,M,78
37095,US,39,26,F,234
37096,US,41,25,M,234
37097,DE,30,26,F,57
37098,US,56,23,F,234
37099,US,22,24,M,234
37100,CA,22,30,F,38
37101,GB,17,28,F,78
37102,US,22,26,F,234
37103,GB,16,26,F,78
37104,US,21,26,F,234
37105,CH,29,26,M,43
37106,US,14,28,F,234
37107,US,33,26,F,234
37108,US,27,25,F,234
37109,GB,19,31,F,78
37110,TW,13,32,F,229
37111,PL,18,28,F,180
37112,NZ,32,32,M,172
37113,US,24,27,M,234
37114,CA,63,24,F,38
37115,US,57,28,F,234
37116,NZ,51,31,M,172
37117,US,19,29,F,234
37118,GB,20,25,F,78
37119,US,26,26,F,234
37120,CA,65,26,M,38
37121,US,13,25,F,234
37123,US,18,27,F,234
37124,AU,47,27,M,13
37125,US,31,27,F,234
37126,IN,23,30,M,106
37127,NZ,18,27,F,172
37128,US,39,29,F,234
37129,US,33,27,F,234
37130,US,19,28,M,234
37131,MK,20,26,F,145
37132,CA,17,26,M,38
37133,GB,20,31,F,78
37134,US,15,23,F,234
37135,GB,19,26,M,78
37136,US,0,27,0,234
37137,US,21,28,F,234
37138,US,16,25,M,234
37139,US,20,27,M,234
37140,PH,17,27,F,178
37141,IL,0,25,F,104
37142,AU,23,30,F,13
37143,IN,23,24,F,106
37144,SE,23,33,M,198
37145,US,38,23,M,234
37146,MY,32,28,F,159
37147,AU,31,26,F,13
37148,IN,30,28,M,106
37149,GB,27,27,F,78
37150,US,26,29,M,234
37151,GB,42,18,F,78
37152,GE,36,26,F,80
37153,IN,10,23,M,106
37154,AU,18,25,F,13
37155,IN,38,28,F,106
37156,DE,24,27,F,57
37158,US,17,30,M,234
37159,IN,30,23,F,106
37160,RU,24,24,F,192
37161,US,59,21,F,234
37162,US,29,24,M,234
37163,CZ,26,30,F,56
37164,US,18,28,M,234
37165,US,17,29,M,234
37166,FR,15,27,M,76
37167,VE,20,27,M,239
37168,US,27,27,M,234
37169,CA,19,30,F,38
37170,IN,24,28,M,106
37171,SE,24,24,F,198
37172,US,27,28,M,234
37173,GB,14,28,F,78
37174,US,58,27,F,234
37175,DE,35,26,M,57
37176,FI,23,28,F,71
37177,US,17,28,M,234
37178,BR,30,32,M,31
37179,US,35,25,M,234
37180,SK,32,23,M,203
37181,IL,23,26,M,104
37182,GB,54,23,F,78
37183,CA,15,25,F,38
37184,US,23,26,F,234
37185,GB,49,30,F,78
37186,GB,16,29,M,78
37187,SA,21,30,F,194
37188,US,26,25,F,234
37189,US,23,27,F,234
37190,US,64,23,F,234
37191,LT,31,27,F,134
37192,GB,14,28,M,78
37193,US,23,24,M,234
37194,US,23,28,M,234
37195,US,23,31,F,234
37196,US,22,28,M,234
37197,US,45,26,F,234
37198,EG,36,30,F,65
37199,GB,14,27,F,78
37200,US,17,28,F,234
37201,GB,14,29,F,78
37202,US,44,28,F,234
37203,GB,37,25,M,78
37204,NO,18,27,O,168
37205,US,21,26,F,234
37206,GB,19,27,F,78
37207,GB,55,31,F,78
37208,GB,19,22,F,78
37209,AU,48,22,F,13
37210,AU,29,30,M,13
37211,AU,45,23,0,13
37212,GB,16,24,F,78
37213,US,21,25,M,234
37214,US,22,26,M,234
37215,US,24,29,M,234
37216,AU,17,24,F,13
37217,CA,33,26,M,38
37218,LB,18,20,F,128
37219,AU,23,29,M,13
37220,GB,29,31,F,78
37221,PH,20,21,F,178
37222,US,30,26,F,234
37223,NL,16,30,M,167
37224,US,21,27,M,234
37225,US,60,25,F,234
37226,US,20,27,F,234
37227,GB,26,26,F,78
37228,US,22,29,M,234
37229,US,23,32,F,234
37230,US,25,23,F,234
37231,US,23,27,F,234
37232,GB,14,25,F,78
37233,US,19,21,M,234
37234,US,20,23,F,234
37235,US,21,27,F,234
37236,HK,25,23,M,96
37237,US,29,27,F,234
37238,CA,22,23,F,38
37239,KR,21,10,F,123
37240,US,17,16,F,234
37241,US,37,23,F,234
37242,US,35,25,M,234
37243,US,14,26,F,234
37244,US,30,27,F,234
37245,AU,38,26,F,13
37246,GB,20,29,F,78
37247,GB,20,25,F,78
37248,NZ,30,18,M,172
37249,US,16,25,F,234
37250,AU,17,32,F,13
37251,AU,16,31,F,13
37252,JM,26,30,F,113
37253,US,24,31,F,234
37254,CO,41,30,F,49
37255,US,13,28,F,234
37256,PH,26,28,M,178
37257,US,22,25,F,234
37258,AU,23,28,F,13
37259,US,19,26,F,234
37260,US,17,24,M,234
37261,US,19,28,M,234
37262,US,18,26,F,234
37263,US,22,22,F,234
37264,US,18,28,F,234
37265,CA,18,28,F,38
37266,US,24,30,F,234
37267,AU,18,29,F,13
37268,US,25,25,F,234
37269,US,21,29,F,234
37270,CA,25,25,F,38
37271,US,24,29,M,234
37272,CA,21,31,F,38
37273,US,29,24,F,234
37274,US,20,27,F,234
37275,US,20,24,M,234
37276,CA,24,28,F,38
37277,VE,20,23,F,239
37278,CA,18,33,F,38
37279,AU,28,28,F,13
37280,BR,16,24,F,31
37281,TT,28,25,F,227
37282,US,39,24,O,234
37283,AU,36,25,F,13
37284,US,24,28,F,234
37285,AU,21,26,F,13
37286,AU,21,25,F,13
37287,AU,20,29,M,13
37288,GB,54,29,M,78
37289,AU,16,26,O,13
37290,NZ,20,26,M,172
37291,AU,56,26,F,13
37292,BR,22,24,M,31
37293,MA,47,28,M,138
37294,IT,25,31,F,111
37295,ZA,27,28,M,248
37296,KE,23,29,F,116
37297,KE,24,32,F,116
37298,US,36,28,F,234
37299,ZA,23,25,F,248
37300,NO,31,31,M,168
37301,BR,18,23,M,31
37302,CA,13,40,F,38
37303,AU,20,26,F,13
37304,AU,15,21,F,13
37305,SE,62,28,M,198
37306,AU,18,26,F,13
37307,GB,42,24,M,78
37308,US,16,26,F,234
37309,GB,45,24,F,78
37310,EG,19,26,F,65
37311,ES,68,26,M,68
37312,IE,33,27,F,103
37313,SE,36,25,F,198
37314,GB,25,26,F,78
37315,US,16,26,F,234
37316,GB,26,30,F,78
37317,US,16,28,M,234
37318,BR,24,27,F,31
37319,DE,30,27,F,57
37320,US,29,27,F,234
37321,DE,33,31,M,57
37322,IN,0,26,0,106
37323,GB,48,31,F,78
37324,US,16,28,F,234
37325,US,18,27,F,234
37326,GB,21,27,F,78
37327,US,56,25,F,234
37328,US,17,25,F,234
37329,US,52,28,M,234
37330,US,21,30,F,234
37331,US,23,28,M,234
37332,US,16,27,F,234
37333,US,42,27,M,234
37334,CA,17,26,F,38
37335,US,56,27,M,234
37336,FI,22,21,F,71
37337,GB,18,24,F,78
37338,DE,23,29,M,57
37339,US,17,32,M,234
37340,PL,33,27,F,180
37341,MY,15,29,F,159
37342,GB,30,28,F,78
37343,US,22,26,F,234
37344,US,23,31,M,234
37345,GB,17,25,M,78
37346,CY,31,28,F,55
37347,US,16,31,F,234
37348,US,28,26,F,234
37350,US,32,26,F,234
37351,US,44,25,M,234
37352,DK,13,28,F,59
37353,EG,26,31,F,65
37354,QA,31,30,F,188
37355,US,19,25,M,234
37356,NL,30,26,M,167
